Entity,Code,Day,Weekly deaths per million people
Sweden,SWE,2020-10-08,1.4302969
Sweden,SWE,2020-10-09,1.4302969
Sweden,SWE,2020-10-10,1.4302969
Sweden,SWE,2020-10-11,2.193122
Sweden,SWE,2020-10-12,2.193122
Sweden,SWE,2020-10-13,2.193122
Sweden,SWE,2020-10-14,2.193122
Sweden,SWE,2020-10-15,2.193122
Sweden,SWE,2020-10-16,2.193122
Sweden,SWE,2020-10-17,2.193122
Sweden,SWE,2020-10-18,1.6210032
Sweden,SWE,2020-10-19,1.6210032
Sweden,SWE,2020-10-20,1.6210032
Sweden,SWE,2020-10-21,1.6210032
Sweden,SWE,2020-10-22,1.6210032
Sweden,SWE,2020-10-23,1.6210032
Sweden,SWE,2020-10-24,1.6210032
Sweden,SWE,2020-10-25,3.4327126
Sweden,SWE,2020-10-26,3.4327126
Sweden,SWE,2020-10-27,3.4327126
Sweden,SWE,2020-10-28,3.4327126
Sweden,SWE,2020-10-29,3.4327126
Sweden,SWE,2020-10-30,3.4327126
Sweden,SWE,2020-10-31,3.4327126
Sweden,SWE,2020-11-01,6.4840126
Sweden,SWE,2020-11-02,6.4840126
Sweden,SWE,2020-11-03,6.4840126
Sweden,SWE,2020-11-04,6.4840126
Sweden,SWE,2020-11-05,6.4840126
Sweden,SWE,2020-11-06,6.4840126
Sweden,SWE,2020-11-07,6.4840126
Sweden,SWE,2020-11-08,14.970441
Sweden,SWE,2020-11-09,14.970441
Sweden,SWE,2020-11-10,14.970441
Sweden,SWE,2020-11-11,14.970441
Sweden,SWE,2020-11-12,14.970441
Sweden,SWE,2020-11-13,14.970441
Sweden,SWE,2020-11-14,14.970441
Sweden,SWE,2020-11-15,20.786982
Sweden,SWE,2020-11-16,20.786982
Sweden,SWE,2020-11-17,20.786982
Sweden,SWE,2020-11-18,20.786982
Sweden,SWE,2020-11-19,20.786982
Sweden,SWE,2020-11-20,20.786982
Sweden,SWE,2020-11-21,20.786982
Sweden,SWE,2020-11-22,29.750175
Sweden,SWE,2020-11-23,29.750175
Sweden,SWE,2020-11-24,29.750175
Sweden,SWE,2020-11-25,29.750175
Sweden,SWE,2020-11-26,29.750175
Sweden,SWE,2020-11-27,29.750175
Sweden,SWE,2020-11-28,29.750175
Sweden,SWE,2020-11-29,40.620434
Sweden,SWE,2020-11-30,40.620434
Sweden,SWE,2020-12-01,40.620434
Sweden,SWE,2020-12-02,40.620434
Sweden,SWE,2020-12-03,40.620434
Sweden,SWE,2020-12-04,40.620434
Sweden,SWE,2020-12-05,40.620434
Sweden,SWE,2020-12-06,42.43214
Sweden,SWE,2020-12-07,42.43214
Sweden,SWE,2020-12-08,42.43214
Sweden,SWE,2020-12-09,42.43214
Sweden,SWE,2020-12-10,42.43214
Sweden,SWE,2020-12-11,42.43214
Sweden,SWE,2020-12-12,42.43214
Sweden,SWE,2020-12-13,48.630096
Sweden,SWE,2020-12-14,48.630096
Sweden,SWE,2020-12-15,48.630096
Sweden,SWE,2020-12-16,48.630096
Sweden,SWE,2020-12-17,48.630096
Sweden,SWE,2020-12-18,48.630096
Sweden,SWE,2020-12-19,48.630096
Sweden,SWE,2020-12-20,59.309647
Sweden,SWE,2020-12-21,59.309647
Sweden,SWE,2020-12-22,59.309647
Sweden,SWE,2020-12-23,59.309647
Sweden,SWE,2020-12-24,59.309647
Sweden,SWE,2020-12-25,59.309647
Sweden,SWE,2020-12-26,59.309647
Sweden,SWE,2020-12-27,60.835297
Sweden,SWE,2020-12-28,60.835297
Sweden,SWE,2020-12-29,60.835297
Sweden,SWE,2020-12-30,60.835297
Sweden,SWE,2020-12-31,60.835297
Sweden,SWE,2021-01-01,60.835297
Sweden,SWE,2021-01-02,60.835297
Sweden,SWE,2021-01-03,64.744774
Sweden,SWE,2021-01-04,64.744774
Sweden,SWE,2021-01-05,64.744774
Sweden,SWE,2021-01-06,64.744774
Sweden,SWE,2021-01-07,64.744774
Sweden,SWE,2021-01-08,64.744774
Sweden,SWE,2021-01-09,64.744774
Sweden,SWE,2021-01-10,60.549236
Sweden,SWE,2021-01-11,60.549236
Sweden,SWE,2021-01-12,60.549236
Sweden,SWE,2021-01-13,60.549236
Sweden,SWE,2021-01-14,60.549236
Sweden,SWE,2021-01-15,60.549236
Sweden,SWE,2021-01-16,60.549236
Sweden,SWE,2021-01-17,59.977116
Sweden,SWE,2021-01-18,59.977116
Sweden,SWE,2021-01-19,59.977116
Sweden,SWE,2021-01-20,59.977116
Sweden,SWE,2021-01-21,59.977116
Sweden,SWE,2021-01-22,59.977116
Sweden,SWE,2021-01-23,59.977116
Sweden,SWE,2021-01-24,49.869686
Sweden,SWE,2021-01-25,49.869686
Sweden,SWE,2021-01-26,49.869686
Sweden,SWE,2021-01-27,49.869686
Sweden,SWE,2021-01-28,49.869686
Sweden,SWE,2021-01-29,49.869686
Sweden,SWE,2021-01-30,49.869686
Sweden,SWE,2021-01-31,38.236603
United States,USA,2020-06-01,19.939447
United States,USA,2020-06-02,19.939447
United States,USA,2020-06-03,19.939447
United States,USA,2020-06-04,19.939447
United States,USA,2020-06-05,19.939447
United States,USA,2020-06-06,19.939447
United States,USA,2020-06-07,17.529732
United States,USA,2020-06-08,17.529732
United States,USA,2020-06-09,17.529732
United States,USA,2020-06-10,17.529732
United States,USA,2020-06-11,17.529732
United States,USA,2020-06-12,17.529732
United States,USA,2020-06-13,17.529732
United States,USA,2020-06-14,15.723176
United States,USA,2020-06-15,15.723176
United States,USA,2020-06-16,15.723176
United States,USA,2020-06-17,15.723176
United States,USA,2020-06-18,15.723176
United States,USA,2020-06-19,15.723176
United States,USA,2020-06-20,15.723176
United States,USA,2020-06-21,13.044087
United States,USA,2020-06-22,13.044087
United States,USA,2020-06-23,13.044087
United States,USA,2020-06-24,13.044087
United States,USA,2020-06-25,13.044087
United States,USA,2020-06-26,13.044087
United States,USA,2020-06-27,13.044087
United States,USA,2020-06-28,17.80496
United States,USA,2020-06-29,17.80496
United States,USA,2020-06-30,17.80496
United States,USA,2020-07-01,17.80496
United States,USA,2020-07-02,17.80496
United States,USA,2020-07-03,17.80496
United States,USA,2020-07-04,17.80496
United States,USA,2020-07-05,13.032376
United States,USA,2020-07-06,13.032376
United States,USA,2020-07-07,13.032376
United States,USA,2020-07-08,13.032376
United States,USA,2020-07-09,13.032376
United States,USA,2020-07-10,13.032376
United States,USA,2020-07-11,13.032376
United States,USA,2020-07-12,16.188723
United States,USA,2020-07-13,16.188723
United States,USA,2020-07-14,16.188723
United States,USA,2020-07-15,16.188723
United States,USA,2020-07-16,16.188723
United States,USA,2020-07-17,16.188723
United States,USA,2020-07-18,16.188723
United States,USA,2020-07-19,19.51782
United States,USA,2020-07-20,19.51782
United States,USA,2020-07-21,19.51782
United States,USA,2020-07-22,19.51782
United States,USA,2020-07-23,19.51782
United States,USA,2020-07-24,19.51782
United States,USA,2020-07-25,19.51782
United States,USA,2020-07-26,22.621464
United States,USA,2020-07-27,22.621464
United States,USA,2020-07-28,22.621464
United States,USA,2020-07-29,22.621464
United States,USA,2020-07-30,22.621464
United States,USA,2020-07-31,22.621464
United States,USA,2020-08-01,22.621464
United States,USA,2020-08-02,23.85121
United States,USA,2020-08-03,23.85121
United States,USA,2020-08-04,23.85121
United States,USA,2020-08-05,23.85121
United States,USA,2020-08-06,23.85121
United States,USA,2020-08-07,23.85121
United States,USA,2020-08-08,23.85121
United States,USA,2020-08-09,22.835205
United States,USA,2020-08-10,22.835205
United States,USA,2020-08-11,22.835205
United States,USA,2020-08-12,22.835205
United States,USA,2020-08-13,22.835205
United States,USA,2020-08-14,22.835205
United States,USA,2020-08-15,22.835205
United States,USA,2020-08-16,21.67866
United States,USA,2020-08-17,21.67866
United States,USA,2020-08-18,21.67866
United States,USA,2020-08-19,21.67866
United States,USA,2020-08-20,21.67866
United States,USA,2020-08-21,21.67866
United States,USA,2020-08-22,21.67866
United States,USA,2020-08-23,19.550028
United States,USA,2020-08-24,19.550028
United States,USA,2020-08-25,19.550028
United States,USA,2020-08-26,19.550028
United States,USA,2020-08-27,19.550028
United States,USA,2020-08-28,19.550028
United States,USA,2020-08-29,19.550028
United States,USA,2020-08-30,18.572086
United States,USA,2020-08-31,18.572086
United States,USA,2020-09-01,18.572086
United States,USA,2020-09-02,18.572086
United States,USA,2020-09-03,18.572086
United States,USA,2020-09-04,18.572086
United States,USA,2020-09-05,18.572086
United States,USA,2020-09-06,16.704044
United States,USA,2020-09-07,16.704044
United States,USA,2020-09-08,16.704044
United States,USA,2020-09-09,16.704044
United States,USA,2020-09-10,16.704044
United States,USA,2020-09-11,16.704044
United States,USA,2020-09-12,16.704044
United States,USA,2020-09-13,14.572486
United States,USA,2020-09-14,14.572486
United States,USA,2020-09-15,14.572486
United States,USA,2020-09-16,14.572486
United States,USA,2020-09-17,14.572486
United States,USA,2020-09-18,14.572486
United States,USA,2020-09-19,14.572486
United States,USA,2020-09-20,15.155151
United States,USA,2020-09-21,15.155151
United States,USA,2020-09-22,15.155151
United States,USA,2020-09-23,15.155151
United States,USA,2020-09-24,15.155151
United States,USA,2020-09-25,15.155151
United States,USA,2020-09-26,15.155151
United States,USA,2020-09-27,13.983965
United States,USA,2020-09-28,13.983965
United States,USA,2020-09-29,13.983965
United States,USA,2020-09-30,13.983965
United States,USA,2020-10-01,13.983965
United States,USA,2020-10-02,13.983965
United States,USA,2020-10-03,13.983965
United States,USA,2020-10-04,13.723376
United States,USA,2020-10-05,13.723376
United States,USA,2020-10-06,13.723376
United States,USA,2020-10-07,13.723376
United States,USA,2020-10-08,13.723376
United States,USA,2020-10-09,13.723376
United States,USA,2020-10-10,13.723376
United States,USA,2020-10-11,13.512563
United States,USA,2020-10-12,13.512563
United States,USA,2020-10-13,13.512563
United States,USA,2020-10-14,13.512563
United States,USA,2020-10-15,13.512563
United States,USA,2020-10-16,13.512563
United States,USA,2020-10-17,13.512563
United States,USA,2020-10-18,14.057164
United States,USA,2020-10-19,14.057164
United States,USA,2020-10-20,14.057164
United States,USA,2020-10-21,14.057164
United States,USA,2020-10-22,14.057164
United States,USA,2020-10-23,14.057164
United States,USA,2020-10-24,14.057164
United States,USA,2020-10-25,16.756748
United States,USA,2020-10-26,16.756748
United States,USA,2020-10-27,16.756748
United States,USA,2020-10-28,16.756748
United States,USA,2020-10-29,16.756748
United States,USA,2020-10-30,16.756748
United States,USA,2020-10-31,16.756748
United States,USA,2020-11-01,17.848879
United States,USA,2020-11-02,17.848879
United States,USA,2020-11-03,17.848879
United States,USA,2020-11-04,17.848879
United States,USA,2020-11-05,17.848879
United States,USA,2020-11-06,17.848879
United States,USA,2020-11-07,17.848879
United States,USA,2020-11-08,21.093065
United States,USA,2020-11-09,21.093065
United States,USA,2020-11-10,21.093065
United States,USA,2020-11-11,21.093065
United States,USA,2020-11-12,21.093065
United States,USA,2020-11-13,21.093065
United States,USA,2020-11-14,21.093065
United States,USA,2020-11-15,25.523079
United States,USA,2020-11-16,25.523079
United States,USA,2020-11-17,25.523079
United States,USA,2020-11-18,25.523079
United States,USA,2020-11-19,25.523079
United States,USA,2020-11-20,25.523079
United States,USA,2020-11-21,25.523079
United States,USA,2020-11-22,31.68059
United States,USA,2020-11-23,31.68059
United States,USA,2020-11-24,31.68059
United States,USA,2020-11-25,31.68059
United States,USA,2020-11-26,31.68059
United States,USA,2020-11-27,31.68059
United States,USA,2020-11-28,31.68059
United States,USA,2020-11-29,34.989193
United States,USA,2020-11-30,34.989193
United States,USA,2020-12-01,34.989193
United States,USA,2020-12-02,34.989193
United States,USA,2020-12-03,34.989193
United States,USA,2020-12-04,34.989193
United States,USA,2020-12-05,34.989193
United States,USA,2020-12-06,43.336823
United States,USA,2020-12-07,43.336823
United States,USA,2020-12-08,43.336823
United States,USA,2020-12-09,43.336823
United States,USA,2020-12-10,43.336823
United States,USA,2020-12-11,43.336823
United States,USA,2020-12-12,43.336823
United States,USA,2020-12-13,51.865986
United States,USA,2020-12-14,51.865986
United States,USA,2020-12-15,51.865986
United States,USA,2020-12-16,51.865986
United States,USA,2020-12-17,51.865986
United States,USA,2020-12-18,51.865986
United States,USA,2020-12-19,51.865986
United States,USA,2020-12-20,55.239002
United States,USA,2020-12-21,55.239002
United States,USA,2020-12-22,55.239002
United States,USA,2020-12-23,55.239002
United States,USA,2020-12-24,55.239002
United States,USA,2020-12-25,55.239002
United States,USA,2020-12-26,55.239002
United States,USA,2020-12-27,53.6784
United States,USA,2020-12-28,53.6784
United States,USA,2020-12-29,53.6784
United States,USA,2020-12-30,53.6784
United States,USA,2020-12-31,53.6784
United States,USA,2021-01-01,53.6784
United States,USA,2021-01-02,53.6784
United States,USA,2021-01-03,57.534527
United States,USA,2021-01-04,57.534527
United States,USA,2021-01-05,57.534527
United States,USA,2021-01-06,57.534527
United States,USA,2021-01-07,57.534527
United States,USA,2021-01-08,57.534527
United States,USA,2021-01-09,57.534527
United States,USA,2021-01-10,62.942482
United States,USA,2021-01-11,62.942482
United States,USA,2021-01-12,62.942482
United States,USA,2021-01-13,62.942482
United States,USA,2021-01-14,62.942482
United States,USA,2021-01-15,62.942482
United States,USA,2021-01-16,62.942482
United States,USA,2021-01-17,68.25674
United States,USA,2021-01-18,68.25674
United States,USA,2021-01-19,68.25674
United States,USA,2021-01-20,68.25674
United States,USA,2021-01-21,68.25674
United States,USA,2021-01-22,68.25674
United States,USA,2021-01-23,68.25674
United States,USA,2021-01-24,65.86459
United States,USA,2021-01-25,65.86459
United States,USA,2021-01-26,65.86459
United States,USA,2021-01-27,65.86459
United States,USA,2021-01-28,65.86459
United States,USA,2021-01-29,65.86459
United States,USA,2021-01-30,65.86459
United States,USA,2021-01-31,65.14431
